,Unnamed: 0,datetime,NUMBER_OF_PASSENGER_y,temp,humidity,snowdepth,windspeed,sealevelpressure,visibility,uvindex,severerisk,Clear,Partially cloudy,Rain,"Rain, Overcast","Rain, Partially cloudy","Snow, Rain, Partially cloudy",AVERAGE_SPEED,weekDay
2126,2126,2020-03-31 17:00:00,2555,7.3,84.9,0.0,24.3,1016.3,9.3,1,,0,0,0,1,0,0,61,1
2127,2127,2020-03-31 18:00:00,2471,7.3,84.9,0.0,24.3,1016.3,9.3,1,,0,0,0,1,0,0,61,1
2128,2128,2020-03-31 19:00:00,1461,7.3,84.9,0.0,24.3,1016.3,9.3,1,,0,0,0,1,0,0,61,1
2129,2129,2020-03-31 20:00:00,808,7.3,84.9,0.0,24.3,1016.3,9.3,1,,0,0,0,1,0,0,63,1
2130,2130,2020-03-31 21:00:00,436,7.3,84.9,0.0,24.3,1016.3,9.3,1,,0,0,0,1,0,0,64,1
2131,2131,2020-03-31 22:00:00,336,7.3,84.9,0.0,24.3,1016.3,9.3,1,,0,0,0,1,0,0,67,1
2132,2132,2020-03-31 23:00:00,209,7.3,84.9,0.0,24.3,1016.3,9.3,1,,0,0,0,1,0,0,69,1
2133,2133,2020-04-01 00:00:00,24,7.3,84.9,0.0,24.3,1016.3,9.3,1,,0,0,0,1,0,0,69,2
2134,2134,2020-04-01 01:00:00,6,7.3,84.9,0.0,24.3,1016.3,9.3,1,,0,0,0,1,0,0,71,2
2135,2135,2020-04-01 02:00:00,1,7.3,84.9,0.0,24.3,1016.3,9.3,1,,0,0,0,1,0,0,75,2
2136,2136,2020-04-01 03:00:00,8,7.3,84.9,0.0,24.3,1016.3,9.3,1,,0,0,0,1,0,0,75,2
2137,2137,2020-04-01 05:00:00,97,7.3,84.9,0.0,24.3,1016.3,9.3,1,,0,0,0,1,0,0,71,2
2138,2138,2020-04-01 06:00:00,1160,7.3,84.9,0.0,24.3,1016.3,9.3,1,,0,0,0,1,0,0,64,2
2139,2139,2020-04-01 07:00:00,2677,7.3,84.9,0.0,24.3,1016.3,9.3,1,,0,0,0,1,0,0,63,2
2140,2140,2020-04-01 08:00:00,2495,7.3,84.9,0.0,24.3,1016.3,9.3,1,,0,0,0,1,0,0,63,2
2141,2141,2020-04-01 09:00:00,1368,7.3,84.9,0.0,24.3,1016.3,9.3,1,,0,0,0,1,0,0,63,2
2142,2142,2020-04-01 10:00:00,1034,7.3,84.9,0.0,24.3,1016.3,9.3,1,,0,0,0,1,0,0,61,2
2143,2143,2020-04-01 11:00:00,892,7.3,84.9,0.0,24.3,1016.3,9.3,1,,0,0,0,1,0,0,61,2
2144,2144,2020-04-01 12:00:00,952,7.3,84.9,0.0,24.3,1016.3,9.3,1,,0,0,0,1,0,0,61,2
2145,2145,2020-04-01 13:00:00,1005,8.0,86.4,0.0,26.5,1011.3,9.3,1,,0,0,0,0,1,0,60,2
2146,2146,2020-04-01 14:00:00,1230,8.0,86.4,0.0,26.5,1011.3,9.3,1,,0,0,0,0,1,0,60,2
2147,2147,2020-04-01 15:00:00,1385,8.0,86.4,0.0,26.5,1011.3,9.3,1,,0,0,0,0,1,0,60,2
2148,2148,2020-04-01 16:00:00,1791,8.0,86.4,0.0,26.5,1011.3,9.3,1,,0,0,0,0,1,0,59,2
2149,2149,2020-04-01 17:00:00,2444,8.0,86.4,0.0,26.5,1011.3,9.3,1,,0,0,0,0,1,0,60,2
2150,2150,2020-04-01 18:00:00,2442,8.0,86.4,0.0,26.5,1011.3,9.3,1,,0,0,0,0,1,0,60,2
2151,2151,2020-04-01 19:00:00,1479,8.0,86.4,0.0,26.5,1011.3,9.3,1,,0,0,0,0,1,0,60,2
2152,2152,2020-04-01 20:00:00,872,8.0,86.4,0.0,26.5,1011.3,9.3,1,,0,0,0,0,1,0,62,2
2153,2153,2020-04-01 21:00:00,451,8.0,86.4,0.0,26.5,1011.3,9.3,1,,0,0,0,0,1,0,63,2
2154,2154,2020-04-01 22:00:00,405,8.0,86.4,0.0,26.5,1011.3,9.3,1,,0,0,0,0,1,0,66,2
2155,2155,2020-04-01 23:00:00,218,8.0,86.4,0.0,26.5,1011.3,9.3,1,,0,0,0,0,1,0,69,2
2156,2156,2020-04-02 00:00:00,23,8.0,86.4,0.0,26.5,1011.3,9.3,1,,0,0,0,0,1,0,69,3
2157,2157,2020-04-02 01:00:00,6,8.0,86.4,0.0,26.5,1011.3,9.3,1,,0,0,0,0,1,0,72,3
2158,2158,2020-04-02 02:00:00,6,8.0,86.4,0.0,26.5,1011.3,9.3,1,,0,0,0,0,1,0,75,3
2159,2159,2020-04-02 03:00:00,2,8.0,86.4,0.0,26.5,1011.3,9.3,1,,0,0,0,0,1,0,76,3
2160,2160,2020-04-02 04:00:00,2,8.0,86.4,0.0,26.5,1011.3,9.3,1,,0,0,0,0,1,0,76,3
2161,2161,2020-04-02 05:00:00,104,8.0,86.4,0.0,26.5,1011.3,9.3,1,,0,0,0,0,1,0,72,3
2162,2162,2020-04-02 06:00:00,1115,8.0,86.4,0.0,26.5,1011.3,9.3,1,,0,0,0,0,1,0,65,3
2163,2163,2020-04-02 07:00:00,2570,8.0,86.4,0.0,26.5,1011.3,9.3,1,,0,0,0,0,1,0,64,3
2164,2164,2020-04-02 08:00:00,2377,8.0,86.4,0.0,26.5,1011.3,9.3,1,,0,0,0,0,1,0,65,3
2165,2165,2020-04-02 09:00:00,1331,8.0,86.4,0.0,26.5,1011.3,9.3,1,,0,0,0,0,1,0,64,3
2166,2166,2020-04-02 10:00:00,955,8.0,86.4,0.0,26.5,1011.3,9.3,1,,0,0,0,0,1,0,62,3
2167,2167,2020-04-02 11:00:00,846,8.0,86.4,0.0,26.5,1011.3,9.3,1,,0,0,0,0,1,0,62,3
2168,2168,2020-04-02 12:00:00,865,8.0,86.4,0.0,26.5,1011.3,9.3,1,,0,0,0,0,1,0,61,3
2169,2169,2020-04-02 13:00:00,984,7.3,84.7,0.2,19.1,1015.9,13.3,5,,0,0,0,0,1,0,63,3
2170,2170,2020-04-02 14:00:00,1194,7.3,84.7,0.2,19.1,1015.9,13.3,5,,0,0,0,0,1,0,61,3
2171,2171,2020-04-02 15:00:00,1246,7.3,84.7,0.2,19.1,1015.9,13.3,5,,0,0,0,0,1,0,58,3
2172,2172,2020-04-02 16:00:00,1525,7.3,84.7,0.2,19.1,1015.9,13.3,5,,0,0,0,0,1,0,58,3
2173,2173,2020-04-02 17:00:00,2291,7.3,84.7,0.2,19.1,1015.9,13.3,5,,0,0,0,0,1,0,57,3
2174,2174,2020-04-02 18:00:00,2096,7.3,84.7,0.2,19.1,1015.9,13.3,5,,0,0,0,0,1,0,58,3
2175,2175,2020-04-02 19:00:00,1218,7.3,84.7,0.2,19.1,1015.9,13.3,5,,0,0,0,0,1,0,59,3
2176,2176,2020-04-02 20:00:00,722,7.3,84.7,0.2,19.1,1015.9,13.3,5,,0,0,0,0,1,0,62,3
2177,2177,2020-04-02 21:00:00,378,7.3,84.7,0.2,19.1,1015.9,13.3,5,,0,0,0,0,1,0,63,3
2178,2178,2020-04-02 22:00:00,278,7.3,84.7,0.2,19.1,1015.9,13.3,5,,0,0,0,0,1,0,66,3
2179,2179,2020-04-02 23:00:00,171,7.3,84.7,0.2,19.1,1015.9,13.3,5,,0,0,0,0,1,0,68,3
2180,2180,2020-04-03 00:00:00,22,7.3,84.7,0.2,19.1,1015.9,13.3,5,,0,0,0,0,1,0,69,4
2181,2181,2020-04-03 01:00:00,2,7.3,84.7,0.2,19.1,1015.9,13.3,5,,0,0,0,0,1,0,70,4
2182,2182,2020-04-03 02:00:00,2,7.3,84.7,0.2,19.1,1015.9,13.3,5,,0,0,0,0,1,0,73,4
2183,2183,2020-04-03 03:00:00,3,7.3,84.7,0.2,19.1,1015.9,13.3,5,,0,0,0,0,1,0,75,4
2184,2184,2020-04-03 04:00:00,3,7.3,84.7,0.2,19.1,1015.9,13.3,5,,0,0,0,0,1,0,75,4
2185,2185,2020-04-03 05:00:00,104,7.3,84.7,0.2,19.1,1015.9,13.3,5,,0,0,0,0,1,0,70,4
2186,2186,2020-04-03 06:00:00,1050,7.3,84.7,0.2,19.1,1015.9,13.3,5,,0,0,0,0,1,0,64,4
2187,2187,2020-04-03 07:00:00,2440,7.3,84.7,0.2,19.1,1015.9,13.3,5,,0,0,0,0,1,0,64,4
2188,2188,2020-04-03 08:00:00,2271,7.3,84.7,0.2,19.1,1015.9,13.3,5,,0,0,0,0,1,0,64,4
2189,2189,2020-04-03 09:00:00,1323,7.3,84.7,0.2,19.1,1015.9,13.3,5,,0,0,0,0,1,0,64,4
2190,2190,2020-04-03 10:00:00,946,7.3,84.7,0.2,19.1,1015.9,13.3,5,,0,0,0,0,1,0,63,4
2191,2191,2020-04-03 11:00:00,890,7.3,84.7,0.2,19.1,1015.9,13.3,5,,0,0,0,0,1,0,62,4
2192,2192,2020-04-03 12:00:00,845,7.3,84.7,0.2,19.1,1015.9,13.3,5,,0,0,0,0,1,0,61,4
2193,2193,2020-04-03 13:00:00,973,7.9,88.2,0.0,24.5,1016.9,10.1,2,,0,0,0,0,1,0,61,4
2194,2194,2020-04-03 14:00:00,1133,7.9,88.2,0.0,24.5,1016.9,10.1,2,,0,0,0,0,1,0,61,4
2195,2195,2020-04-03 15:00:00,1202,7.9,88.2,0.0,24.5,1016.9,10.1,2,,0,0,0,0,1,0,61,4
2196,2196,2020-04-03 16:00:00,1539,7.9,88.2,0.0,24.5,1016.9,10.1,2,,0,0,0,0,1,0,61,4
2197,2197,2020-04-03 17:00:00,2210,7.9,88.2,0.0,24.5,1016.9,10.1,2,,0,0,0,0,1,0,61,4
2198,2198,2020-04-03 18:00:00,2325,7.9,88.2,0.0,24.5,1016.9,10.1,2,,0,0,0,0,1,0,61,4
2199,2199,2020-04-03 19:00:00,1457,7.9,88.2,0.0,24.5,1016.9,10.1,2,,0,0,0,0,1,0,61,4
2200,2200,2020-04-03 20:00:00,947,7.9,88.2,0.0,24.5,1016.9,10.1,2,,0,0,0,0,1,0,64,4
2201,2201,2020-04-03 21:00:00,560,7.9,88.2,0.0,24.5,1016.9,10.1,2,,0,0,0,0,1,0,65,4
2202,2202,2020-04-03 22:00:00,426,7.9,88.2,0.0,24.5,1016.9,10.1,2,,0,0,0,0,1,0,68,4
2203,2203,2020-04-03 23:00:00,192,7.9,88.2,0.0,24.5,1016.9,10.1,2,,0,0,0,0,1,0,71,4
2204,2204,2020-04-04 00:00:00,21,7.9,88.2,0.0,24.5,1016.9,10.1,2,,0,0,0,0,1,0,70,5
2205,2205,2020-04-04 01:00:00,2,7.9,88.2,0.0,24.5,1016.9,10.1,2,,0,0,0,0,1,0,73,5
2206,2206,2020-04-04 02:00:00,1,7.9,88.2,0.0,24.5,1016.9,10.1,2,,0,0,0,0,1,0,77,5
2207,2207,2020-04-04 03:00:00,5,7.9,88.2,0.0,24.5,1016.9,10.1,2,,0,0,0,0,1,0,77,5
2208,2208,2020-04-04 04:00:00,10,7.9,88.2,0.0,24.5,1016.9,10.1,2,,0,0,0,0,1,0,77,5
2209,2209,2020-04-04 05:00:00,69,7.9,88.2,0.0,24.5,1016.9,10.1,2,,0,0,0,0,1,0,74,5
2210,2210,2020-04-04 06:00:00,717,7.9,88.2,0.0,24.5,1016.9,10.1,2,,0,0,0,0,1,0,67,5
2211,2211,2020-04-04 07:00:00,1460,7.9,88.2,0.0,24.5,1016.9,10.1,2,,0,0,0,0,1,0,67,5
2212,2212,2020-04-04 08:00:00,1319,7.9,88.2,0.0,24.5,1016.9,10.1,2,,0,0,0,0,1,0,66,5
2213,2213,2020-04-04 09:00:00,853,7.9,88.2,0.0,24.5,1016.9,10.1,2,,0,0,0,0,1,0,64,5
2214,2214,2020-04-04 10:00:00,625,7.9,88.2,0.0,24.5,1016.9,10.1,2,,0,0,0,0,1,0,61,5
2215,2215,2020-04-04 11:00:00,575,7.9,88.2,0.0,24.5,1016.9,10.1,2,,0,0,0,0,1,0,60,5
2216,2216,2020-04-04 12:00:00,733,7.9,88.2,0.0,24.5,1016.9,10.1,2,,0,0,0,0,1,0,60,5
2217,2217,2020-04-04 13:00:00,844,9.7,89.6,0.0,38.5,1014.3,10.0,1,,0,0,0,1,0,0,62,5
2218,2218,2020-04-04 14:00:00,935,9.7,89.6,0.0,38.5,1014.3,10.0,1,,0,0,0,1,0,0,60,5
2219,2219,2020-04-04 15:00:00,1018,9.7,89.6,0.0,38.5,1014.3,10.0,1,,0,0,0,1,0,0,59,5
2220,2220,2020-04-04 16:00:00,945,9.7,89.6,0.0,38.5,1014.3,10.0,1,,0,0,0,1,0,0,60,5
2221,2221,2020-04-04 17:00:00,1239,9.7,89.6,0.0,38.5,1014.3,10.0,1,,0,0,0,1,0,0,60,5
2222,2222,2020-04-04 18:00:00,1206,9.7,89.6,0.0,38.5,1014.3,10.0,1,,0,0,0,1,0,0,61,5
2223,2223,2020-04-04 19:00:00,920,9.7,89.6,0.0,38.5,1014.3,10.0,1,,0,0,0,1,0,0,62,5
2224,2224,2020-04-04 20:00:00,702,9.7,89.6,0.0,38.5,1014.3,10.0,1,,0,0,0,1,0,0,63,5
2225,2225,2020-04-04 21:00:00,402,9.7,89.6,0.0,38.5,1014.3,10.0,1,,0,0,0,1,0,0,64,5
2226,2226,2020-04-04 22:00:00,262,9.7,89.6,0.0,38.5,1014.3,10.0,1,,0,0,0,1,0,0,67,5
2227,2227,2020-04-04 23:00:00,174,9.7,89.6,0.0,38.5,1014.3,10.0,1,,0,0,0,1,0,0,69,5
2228,2228,2020-04-05 00:00:00,22,9.7,89.6,0.0,38.5,1014.3,10.0,1,,0,0,0,1,0,0,67,6
2229,2229,2020-04-05 04:00:00,1,9.7,89.6,0.0,38.5,1014.3,10.0,1,,0,0,0,1,0,0,77,6
2230,2230,2020-04-05 05:00:00,66,9.7,89.6,0.0,38.5,1014.3,10.0,1,,0,0,0,1,0,0,72,6
2231,2231,2020-04-05 06:00:00,373,9.7,89.6,0.0,38.5,1014.3,10.0,1,,0,0,0,1,0,0,68,6
2232,2232,2020-04-05 07:00:00,765,9.7,89.6,0.0,38.5,1014.3,10.0,1,,0,0,0,1,0,0,69,6
2233,2233,2020-04-05 08:00:00,606,9.7,89.6,0.0,38.5,1014.3,10.0,1,,0,0,0,1,0,0,68,6
2234,2234,2020-04-05 09:00:00,437,9.7,89.6,0.0,38.5,1014.3,10.0,1,,0,0,0,1,0,0,67,6
2235,2235,2020-04-05 10:00:00,365,9.7,89.6,0.0,38.5,1014.3,10.0,1,,0,0,0,1,0,0,64,6
2236,2236,2020-04-05 11:00:00,386,9.7,89.6,0.0,38.5,1014.3,10.0,1,,0,0,0,1,0,0,62,6
2237,2237,2020-04-05 12:00:00,387,9.7,89.6,0.0,38.5,1014.3,10.0,1,,0,0,0,1,0,0,65,6
2238,2238,2020-04-05 13:00:00,472,9.3,74.6,0.0,40.5,1021.3,11.5,5,,0,0,0,0,1,0,63,6
2239,2239,2020-04-05 14:00:00,523,9.3,74.6,0.0,40.5,1021.3,11.5,5,,0,0,0,0,1,0,63,6
2240,2240,2020-04-05 15:00:00,637,9.3,74.6,0.0,40.5,1021.3,11.5,5,,0,0,0,0,1,0,62,6
2241,2241,2020-04-05 16:00:00,606,9.3,74.6,0.0,40.5,1021.3,11.5,5,,0,0,0,0,1,0,61,6
2242,2242,2020-04-05 17:00:00,636,9.3,74.6,0.0,40.5,1021.3,11.5,5,,0,0,0,0,1,0,61,6
2243,2243,2020-04-05 18:00:00,700,9.3,74.6,0.0,40.5,1021.3,11.5,5,,0,0,0,0,1,0,62,6
2244,2244,2020-04-05 19:00:00,594,9.3,74.6,0.0,40.5,1021.3,11.5,5,,0,0,0,0,1,0,64,6
2245,2245,2020-04-05 20:00:00,590,9.3,74.6,0.0,40.5,1021.3,11.5,5,,0,0,0,0,1,0,64,6
2246,2246,2020-04-05 21:00:00,304,9.3,74.6,0.0,40.5,1021.3,11.5,5,,0,0,0,0,1,0,64,6
2247,2247,2020-04-05 22:00:00,215,9.3,74.6,0.0,40.5,1021.3,11.5,5,,0,0,0,0,1,0,67,6
2248,2248,2020-04-05 23:00:00,123,9.3,74.6,0.0,40.5,1021.3,11.5,5,,0,0,0,0,1,0,69,6
2249,2249,2020-04-06 00:00:00,12,9.3,74.6,0.0,40.5,1021.3,11.5,5,,0,0,0,0,1,0,69,0
2250,2250,2020-04-06 01:00:00,3,9.3,74.6,0.0,40.5,1021.3,11.5,5,,0,0,0,0,1,0,72,0
2251,2251,2020-04-06 02:00:00,3,9.3,74.6,0.0,40.5,1021.3,11.5,5,,0,0,0,0,1,0,74,0
2252,2252,2020-04-06 03:00:00,2,9.3,74.6,0.0,40.5,1021.3,11.5,5,,0,0,0,0,1,0,75,0
2253,2253,2020-04-06 04:00:00,1,9.3,74.6,0.0,40.5,1021.3,11.5,5,,0,0,0,0,1,0,74,0
2254,2254,2020-04-06 05:00:00,96,9.3,74.6,0.0,40.5,1021.3,11.5,5,,0,0,0,0,1,0,70,0
2255,2255,2020-04-06 06:00:00,1085,9.3,74.6,0.0,40.5,1021.3,11.5,5,,0,0,0,0,1,0,62,0
2256,2256,2020-04-06 07:00:00,2492,9.3,74.6,0.0,40.5,1021.3,11.5,5,,0,0,0,0,1,0,62,0
2257,2257,2020-04-06 08:00:00,2287,9.3,74.6,0.0,40.5,1021.3,11.5,5,,0,0,0,0,1,0,61,0
2258,2258,2020-04-06 09:00:00,1375,9.3,74.6,0.0,40.5,1021.3,11.5,5,,0,0,0,0,1,0,61,0
2259,2259,2020-04-06 10:00:00,964,9.3,74.6,0.0,40.5,1021.3,11.5,5,,0,0,0,0,1,0,61,0
2260,2260,2020-04-06 11:00:00,858,9.3,74.6,0.0,40.5,1021.3,11.5,5,,0,0,0,0,1,0,60,0
2261,2261,2020-04-06 12:00:00,826,9.3,74.6,0.0,40.5,1021.3,11.5,5,,0,0,0,0,1,0,60,0
2262,2262,2020-04-06 13:00:00,911,9.4,65.2,0.0,41.7,1025.4,13.7,9,,1,0,0,0,0,0,58,0
2263,2263,2020-04-06 14:00:00,990,9.4,65.2,0.0,41.7,1025.4,13.7,9,,1,0,0,0,0,0,59,0
2264,2264,2020-04-06 15:00:00,1101,9.4,65.2,0.0,41.7,1025.4,13.7,9,,1,0,0,0,0,0,59,0
2265,2265,2020-04-06 16:00:00,1405,9.4,65.2,0.0,41.7,1025.4,13.7,9,,1,0,0,0,0,0,59,0
2266,2266,2020-04-06 17:00:00,2193,9.4,65.2,0.0,41.7,1025.4,13.7,9,,1,0,0,0,0,0,60,0
2267,2267,2020-04-06 18:00:00,2110,9.4,65.2,0.0,41.7,1025.4,13.7,9,,1,0,0,0,0,0,60,0
2268,2268,2020-04-06 19:00:00,1217,9.4,65.2,0.0,41.7,1025.4,13.7,9,,1,0,0,0,0,0,61,0
2269,2269,2020-04-06 20:00:00,764,9.4,65.2,0.0,41.7,1025.4,13.7,9,,1,0,0,0,0,0,63,0
2270,2270,2020-04-06 21:00:00,54,9.4,65.2,0.0,41.7,1025.4,13.7,9,,1,0,0,0,0,0,65,0
2271,2271,2020-04-06 22:00:00,4,9.4,65.2,0.0,41.7,1025.4,13.7,9,,1,0,0,0,0,0,67,0
2272,2272,2020-04-06 23:00:00,8,9.4,65.2,0.0,41.7,1025.4,13.7,9,,1,0,0,0,0,0,69,0
2273,2273,2020-04-07 00:00:00,5,9.4,65.2,0.0,41.7,1025.4,13.7,9,,1,0,0,0,0,0,69,1
2274,2274,2020-04-07 01:00:00,1,9.4,65.2,0.0,41.7,1025.4,13.7,9,,1,0,0,0,0,0,72,1
2275,2275,2020-04-07 02:00:00,3,9.4,65.2,0.0,41.7,1025.4,13.7,9,,1,0,0,0,0,0,74,1
2276,2276,2020-04-07 03:00:00,1,9.4,65.2,0.0,41.7,1025.4,13.7,9,,1,0,0,0,0,0,75,1
2277,2277,2020-04-07 04:00:00,9,9.4,65.2,0.0,41.7,1025.4,13.7,9,,1,0,0,0,0,0,76,1
2278,2278,2020-04-07 05:00:00,100,9.4,65.2,0.0,41.7,1025.4,13.7,9,,1,0,0,0,0,0,71,1
2279,2279,2020-04-07 06:00:00,1030,9.4,65.2,0.0,41.7,1025.4,13.7,9,,1,0,0,0,0,0,64,1
2280,2280,2020-04-07 07:00:00,2376,9.4,65.2,0.0,41.7,1025.4,13.7,9,,1,0,0,0,0,0,64,1
2281,2281,2020-04-07 08:00:00,2165,9.4,65.2,0.0,41.7,1025.4,13.7,9,,1,0,0,0,0,0,64,1
2282,2282,2020-04-07 09:00:00,1200,9.4,65.2,0.0,41.7,1025.4,13.7,9,,1,0,0,0,0,0,64,1
2283,2283,2020-04-07 10:00:00,893,9.4,65.2,0.0,41.7,1025.4,13.7,9,,1,0,0,0,0,0,63,1
2284,2284,2020-04-07 11:00:00,687,9.4,65.2,0.0,41.7,1025.4,13.7,9,,1,0,0,0,0,0,61,1
2285,2285,2020-04-07 12:00:00,792,9.4,65.2,0.0,41.7,1025.4,13.7,9,,1,0,0,0,0,0,60,1
2286,2286,2020-04-07 13:00:00,837,9.3,68.4,0.0,33.6,1023.7,13.5,9,,0,1,0,0,0,0,59,1
2287,2287,2020-04-07 14:00:00,934,9.3,68.4,0.0,33.6,1023.7,13.5,9,,0,1,0,0,0,0,60,1
2288,2288,2020-04-07 15:00:00,1078,9.3,68.4,0.0,33.6,1023.7,13.5,9,,0,1,0,0,0,0,59,1
2289,2289,2020-04-07 16:00:00,1331,9.3,68.4,0.0,33.6,1023.7,13.5,9,,0,1,0,0,0,0,58,1
2290,2290,2020-04-07 17:00:00,2045,9.3,68.4,0.0,33.6,1023.7,13.5,9,,0,1,0,0,0,0,59,1
2291,2291,2020-04-07 18:00:00,1999,9.3,68.4,0.0,33.6,1023.7,13.5,9,,0,1,0,0,0,0,59,1
2292,2292,2020-04-07 19:00:00,1243,9.3,68.4,0.0,33.6,1023.7,13.5,9,,0,1,0,0,0,0,66,1
2293,2293,2020-04-07 20:00:00,853,9.3,68.4,0.0,33.6,1023.7,13.5,9,,0,1,0,0,0,0,63,1
2294,2294,2020-04-07 21:00:00,80,9.3,68.4,0.0,33.6,1023.7,13.5,9,,0,1,0,0,0,0,64,1
2295,2295,2020-04-07 22:00:00,6,9.3,68.4,0.0,33.6,1023.7,13.5,9,,0,1,0,0,0,0,67,1
2296,2296,2020-04-08 00:00:00,7,9.3,68.4,0.0,33.6,1023.7,13.5,9,,0,1,0,0,0,0,68,2
2297,2297,2020-04-08 01:00:00,3,9.3,68.4,0.0,33.6,1023.7,13.5,9,,0,1,0,0,0,0,72,2
2298,2298,2020-04-08 03:00:00,7,9.3,68.4,0.0,33.6,1023.7,13.5,9,,0,1,0,0,0,0,76,2
2299,2299,2020-04-08 05:00:00,95,9.3,68.4,0.0,33.6,1023.7,13.5,9,,0,1,0,0,0,0,73,2
2300,2300,2020-04-08 06:00:00,1004,9.3,68.4,0.0,33.6,1023.7,13.5,9,,0,1,0,0,0,0,65,2
2301,2301,2020-04-08 07:00:00,2256,9.3,68.4,0.0,33.6,1023.7,13.5,9,,0,1,0,0,0,0,65,2
2302,2302,2020-04-08 08:00:00,2096,9.3,68.4,0.0,33.6,1023.7,13.5,9,,0,1,0,0,0,0,64,2
2303,2303,2020-04-08 09:00:00,1262,9.3,68.4,0.0,33.6,1023.7,13.5,9,,0,1,0,0,0,0,64,2
2304,2304,2020-04-08 10:00:00,888,9.3,68.4,0.0,33.6,1023.7,13.5,9,,0,1,0,0,0,0,62,2
2305,2305,2020-04-08 11:00:00,730,9.3,68.4,0.0,33.6,1023.7,13.5,9,,0,1,0,0,0,0,61,2
2306,2306,2020-04-08 12:00:00,777,9.3,68.4,0.0,33.6,1023.7,13.5,9,,0,1,0,0,0,0,61,2
2307,2307,2020-04-08 13:00:00,818,9.4,70.0,0.0,24.5,1019.6,13.5,6,,0,1,0,0,0,0,61,2
2308,2308,2020-04-08 14:00:00,979,9.4,70.0,0.0,24.5,1019.6,13.5,6,,0,1,0,0,0,0,60,2
2309,2309,2020-04-08 15:00:00,1091,9.4,70.0,0.0,24.5,1019.6,13.5,6,,0,1,0,0,0,0,58,2
2310,2310,2020-04-08 16:00:00,1373,9.4,70.0,0.0,24.5,1019.6,13.5,6,,0,1,0,0,0,0,60,2
2311,2311,2020-04-08 17:00:00,2110,9.4,70.0,0.0,24.5,1019.6,13.5,6,,0,1,0,0,0,0,60,2
2312,2312,2020-04-08 18:00:00,2022,9.4,70.0,0.0,24.5,1019.6,13.5,6,,0,1,0,0,0,0,61,2
2313,2313,2020-04-08 19:00:00,1223,9.4,70.0,0.0,24.5,1019.6,13.5,6,,0,1,0,0,0,0,62,2
2314,2314,2020-04-08 20:00:00,863,9.4,70.0,0.0,24.5,1019.6,13.5,6,,0,1,0,0,0,0,65,2
2315,2315,2020-04-08 21:00:00,60,9.4,70.0,0.0,24.5,1019.6,13.5,6,,0,1,0,0,0,0,65,2
2316,2316,2020-04-08 22:00:00,1,9.4,70.0,0.0,24.5,1019.6,13.5,6,,0,1,0,0,0,0,67,2
2317,2317,2020-04-08 23:00:00,3,9.4,70.0,0.0,24.5,1019.6,13.5,6,,0,1,0,0,0,0,70,2
2318,2318,2020-04-09 00:00:00,7,9.4,70.0,0.0,24.5,1019.6,13.5,6,,0,1,0,0,0,0,69,3
2319,2319,2020-04-09 01:00:00,1,9.4,70.0,0.0,24.5,1019.6,13.5,6,,0,1,0,0,0,0,71,3
2320,2320,2020-04-09 02:00:00,5,9.4,70.0,0.0,24.5,1019.6,13.5,6,,0,1,0,0,0,0,75,3
2321,2321,2020-04-09 03:00:00,3,9.4,70.0,0.0,24.5,1019.6,13.5,6,,0,1,0,0,0,0,76,3
2322,2322,2020-04-09 05:00:00,93,9.4,70.0,0.0,24.5,1019.6,13.5,6,,0,1,0,0,0,0,72,3
2323,2323,2020-04-09 06:00:00,1005,9.4,70.0,0.0,24.5,1019.6,13.5,6,,0,1,0,0,0,0,65,3
2324,2324,2020-04-09 07:00:00,2200,9.4,70.0,0.0,24.5,1019.6,13.5,6,,0,1,0,0,0,0,65,3
2325,2325,2020-04-09 08:00:00,2118,9.4,70.0,0.0,24.5,1019.6,13.5,6,,0,1,0,0,0,0,67,3
2326,2326,2020-04-09 09:00:00,1203,9.4,70.0,0.0,24.5,1019.6,13.5,6,,0,1,0,0,0,0,63,3
2327,2327,2020-04-09 10:00:00,874,9.4,70.0,0.0,24.5,1019.6,13.5,6,,0,1,0,0,0,0,62,3
2328,2328,2020-04-09 11:00:00,739,9.4,70.0,0.0,24.5,1019.6,13.5,6,,0,1,0,0,0,0,63,3
2329,2329,2020-04-09 12:00:00,749,9.4,70.0,0.0,24.5,1019.6,13.5,6,,0,1,0,0,0,0,59,3
2330,2330,2020-04-09 13:00:00,795,9.9,64.1,0.0,14.5,1016.4,13.1,6,,1,0,0,0,0,0,60,3
2331,2331,2020-04-09 14:00:00,960,9.9,64.1,0.0,14.5,1016.4,13.1,6,,1,0,0,0,0,0,60,3
2332,2332,2020-04-09 15:00:00,1118,9.9,64.1,0.0,14.5,1016.4,13.1,6,,1,0,0,0,0,0,62,3
2333,2333,2020-04-09 16:00:00,1328,9.9,64.1,0.0,14.5,1016.4,13.1,6,,1,0,0,0,0,0,61,3
2334,2334,2020-04-09 17:00:00,2047,9.9,64.1,0.0,14.5,1016.4,13.1,6,,1,0,0,0,0,0,60,3
2335,2335,2020-04-09 18:00:00,2081,9.9,64.1,0.0,14.5,1016.4,13.1,6,,1,0,0,0,0,0,77,3
2336,2336,2020-04-09 19:00:00,1226,9.9,64.1,0.0,14.5,1016.4,13.1,6,,1,0,0,0,0,0,78,3
2337,2337,2020-04-09 20:00:00,843,9.9,64.1,0.0,14.5,1016.4,13.1,6,,1,0,0,0,0,0,80,3
